variable,coef,std_err,z,p_value,ci_low,ci_high,model,nobs,r2,r2_adj
C(year_month)[T.2020-10],-0.0423506871061905,0.34502594636624073,-0.1227463834306414,0.9023079328899443,-0.7185891157158707,0.6338877415034897,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-11],-0.1098688467721547,0.3105547890615381,-0.353782490697265,0.7235018963674158,-0.7185450485592029,0.4988073550148935,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2020-12],-0.19560457140858212,0.34290176251282295,-0.5704390959532248,0.5683799191413927,-0.867679676169022,0.47647053335185774,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-01],-0.4071640978742892,0.3522434041007347,-1.1559168834226015,0.2477151560458487,-1.0975484837035174,0.28322028795493914,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-02],-0.9007436200872618,0.4263798073461743,-2.112538175045319,0.034640315203975786,-1.73643268622089,-0.06505455395363346,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-03],-0.27445822254154306,0.30331792329251495,-0.9048532957179057,0.3655431125374635,-0.8689504280603552,0.32003398297726904,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-04],-0.08146788654629766,0.3138531072568251,-0.25957329930027656,0.7951929345720832,-0.6966086732056616,0.5336729001130662,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-05],0.04867090272333496,0.31449744846314986,0.15475770299941816,0.8770123375022268,-0.5677327694941805,0.6650745749408504,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-06],0.07406958975185507,0.322042261232511,0.22999959529652425,0.8180920841937407,-0.5571216437637062,0.7052608232674163,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-07],0.04532138343271441,0.3081480428343469,0.1470766551552564,0.8830715159638414,-0.5586376824291114,0.6492804492945402,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-08],-0.14886888989535318,0.3468559350861433,-0.4291951638606988,0.6677812021470645,-0.8286940304881569,0.5309562506974506,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-09],-0.15014847879948423,0.3556310772858691,-0.4222029186689707,0.6728769113238409,-0.8471725820629682,0.5468756244639997,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-10],0.040610622585947276,0.3130695185170901,0.12971758725763777,0.8967898675166219,-0.5729943583648448,0.6542156035367394,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-11],0.10222963572554544,0.3032888846790391,0.33707016936585654,0.736064004291745,-0.4922056551566929,0.6966649266077838,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2021-12],-0.06973135498845817,0.3256335356859508,-0.21414058242363848,0.8304374295366822,-0.7079613570913602,0.5684986471144439,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-01],-0.41818918989175646,0.3567404139886732,-1.1722506716187036,0.24109642986384172,-1.1173875531394648,0.2810091733559519,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-02],-0.5595584162131875,0.3197700734214721,-1.7498773735328976,0.08013947576374497,-1.1862962434530016,0.06717941102662661,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-03],-0.40702962485870753,0.3394873806319723,-1.198953622667806,0.23054597938679577,-1.0724126641032141,0.25835341438579895,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-04],-0.12240947766596566,0.32016311580569085,-0.3823347275900975,0.7022130988872726,-0.7499176538232463,0.505098698491315,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-05],-0.0156917729428514,0.32832886154274715,-0.047792852779128564,0.9618813327049582,-0.6592045166516738,0.627820970765971,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-06],-0.07017143707960827,0.32894624474092143,-0.2133218974269653,0.8310758949399817,-0.7148942296215124,0.5745513554622959,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-07],-0.18672885014294271,0.345989047881762,-0.5396958409121531,0.58940680871272,-0.8648549230365005,0.49139722275061504,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-08],0.05159136423164323,0.3251405394878393,0.15867404388548365,0.8739256890408783,-0.585672383078445,0.6888551115417315,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-09],-0.023594475318013508,0.3414254446758774,-0.06910579069586409,0.9449054117415732,-0.6927760502883059,0.6455870996522789,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-10],0.08959880121070629,0.29558669863387643,0.3031218983290123,0.76179696630208,-0.48974048242078627,0.6689380848421989,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-11],-0.009027063903295551,0.31066644071420485,-0.029057093783747077,0.976819055536065,-0.617922098908385,0.5998679711017939,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2022-12],-0.1792548481166527,0.32156088896371515,-0.5574522719299976,0.5772184599357421,-0.8095026093222177,0.4509929130889123,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-01],-0.17706972953612232,0.32319863758120343,-0.5478665716579132,0.5837835235846887,-0.8105274190476947,0.45638795997545,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-02],-0.6138041241024048,0.3400424056858984,-1.8050811129403186,0.07106199011460054,-1.2802749924631236,0.05266674425831408,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-03],-0.40309062217678115,0.3245250120774326,-1.2420941596963953,0.21420182313770642,-1.0391479579309753,0.23296671357741283,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-04],-0.40068879096852417,0.36434345622026476,-1.0997556951490484,0.27143858088299067,-1.114788843163089,0.3134112612260407,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-05],-0.18268003873324568,0.3453805187082524,-0.5289239804737161,0.5968581858911637,-0.8596134163631828,0.49425333889669143,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-06],-0.28690405386101947,0.3729768365785189,-0.7692275383450538,0.4417582450897597,-1.017925220622598,0.444117112900559,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-07],-0.3784674519182062,0.3624798594882357,-1.0441061537944272,0.29643627906778114,-1.0889149216362877,0.3319800177998752,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-08],-0.18925506172778483,0.3464412467742864,-0.5462832832116218,0.5848712254231212,-0.8682674281645394,0.4897573047089697,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-09],-0.2506148947119651,0.3134337910775054,-0.7995784176633126,0.42395509603754067,-0.8649338367617274,0.36370404733779726,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-10],-0.10176799940513437,0.33002791125351333,-0.3083617958814415,0.7578070489424393,-0.7486108193550017,0.545074820544733,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-11],-0.2581816924536122,0.319158141087699,-0.8089459713411116,0.4185462244114354,-0.8837201543582556,0.36735676945103113,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2023-12],-0.32256269024594175,0.32923784907608333,-0.9797254208503864,0.32722167437111527,-0.967857016782499,0.3227316362906155,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-01],-0.490739184609319,0.3191889796998446,-1.5374565408580048,0.12418154962193524,-1.1163380890831007,0.13485971986446288,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-02],-0.4379620190694151,0.3298961009397719,-1.3275756149339046,0.18431834472696262,-1.0845464955515585,0.2086224574127281,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-03],-0.3417254393807969,0.3468671624813396,-0.9851766795572087,0.3245372935125842,-1.0215725852638255,0.3381217065022317,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-04],-0.22153938562401443,0.3346638929205252,-0.6619757622810681,0.5079867552794085,-0.8774685626742129,0.43438979142618406,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-05],-0.12928257896213413,0.35156887667336817,-0.3677304435632583,0.7130742380304069,-0.8183449153271397,0.5597797574028714,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-06],0.009789870194022221,0.31928545584362,0.030661810661419903,0.9755392475093831,-0.6159981240469268,0.6355778644349712,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-07],0.005778448131104064,0.37383741887328426,0.01545711541803343,0.9876674973405826,-0.7269294289339473,0.7384863251961554,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-08],-0.2771802732907327,0.33419413337258774,-0.8293989798489634,0.4068786785669627,-0.93218873854558,0.37782819196411466,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-09],-0.2497752603509653,0.3510439646073635,-0.711521306541574,0.47676125237367284,-0.9378087879715511,0.43825826726962047,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-10],-0.13651068938358168,0.35031711620834755,-0.3896774752575702,0.6967750545760607,-0.8231196203198757,0.5500982415527124,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-11],-0.19530123624726237,0.33739742937361017,-0.5788462485023842,0.5626929217368515,-0.8565880462959349,0.46598557380141015,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
C(year_month)[T.2024-12],-0.2638580715805814,0.3665449237393928,-0.7198519321691111,0.47161616615462676,-0.9822729208257719,0.4545567776646091,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
sar_diff_median,8.317231587876577e-06,8.516547325194084e-06,0.976596650061712,0.32876887821826284,-8.37489444213476e-06,2.5009357617887913e-05,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
vh_median_mean,-0.3142831570491395,0.11292841304148933,-2.783029961943001,0.005385383258168577,-0.535618779441722,-0.09294753465655708,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
ntl_mean,0.04840784341322034,0.01576219264714592,3.071136389262797,0.0021324571820300485,0.017514513507432276,0.0793011733190084,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
ntl_std,-0.034270019093750465,0.016567613852903174,-2.068494557998481,0.03859354181520645,-0.06674194555520757,-0.0017980926322933646,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
lit_area_ratio,4.48182242901631,3.438796521759932,1.3033113185547165,0.192468498475991,-2.258094903794765,11.221739761827385,Model5_TimeFE_log_wgt,6374,0.30863656822009666,0.29626910226268577
Intercept,2.3299022848457973,0.11563052093622612,20.14954413403371,2.7160344769985425e-90,2.1032706282971896,2.556533941394405,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_size)[T.Medium],0.024148401840790562,0.02354705987314225,1.0255378790765382,0.30510946185035503,-0.022002987452376548,0.07029979113395768,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_size)[T.Small],-1.1890172743424217,0.06604648666337619,-18.00273314162145,1.8543781939815116e-72,-1.318466009508044,-1.0595685391767993,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_type)[T.Coastal (Breakwater)],-0.48962089958412114,0.0758371572328956,-6.456213780277884,1.0735492953084266e-10,-0.6382589964504978,-0.3409828027177445,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_type)[T.Coastal (Natural)],-2.041062056147732,0.06341582132626629,-32.18537603805096,2.82733390804836e-227,-2.165354781997241,-1.916769330298223,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_type)[T.Coastal (Tide Gates)],0.4381193759779518,0.18015676089607277,2.4318786250308433,0.015020739875024766,0.08501861305025521,0.7912201389056484,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_type)[T.Open Roadstead],0.25090647918728015,0.01818807626584739,13.795108153269574,2.7274352554761104e-43,0.2152585047581515,0.2865544536164088,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_type)[T.River (Basins)],0.6004331923615589,0.12346408618966984,4.863221450804345,1.154905113466217e-06,0.35844803004565695,0.8424183546774608,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_type)[T.River (Natural)],-0.4608978005376429,0.05766685296809128,-7.992421587366158,1.3231366789856744e-15,-0.5739227554568685,-0.34787284561841725,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(harbor_type)[T.River (Tide Gates)],1.6588397925864404,0.2133002564891935,7.77701733645352,7.42544339475579e-15,1.240778971974465,2.076900613198416,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(shelter_afforded)[T.Fair],-0.7814167821705698,0.09050453969535792,-8.63400647968435,5.923964209608999e-18,-0.958802420410847,-0.6040311439302926,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(shelter_afforded)[T.Good],0.5824228372376365,0.054069739811456574,10.771696687806694,4.68290725268143e-27,0.47644809455373016,0.6883975799215429,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(shelter_afforded)[T.Unknown],-0.32421443732130417,0.03130022955716482,-10.358212764196468,3.8407125844850004e-25,-0.3855617599611833,-0.26286711468142504,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_tide)[T.Unknown],0.5753230180819606,0.024764849413148854,23.23143615710798,2.191685773907278e-119,0.526784805149631,0.6238612310142903,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_tide)[T.Yes],-1.8025068558451487,0.07209596331805919,-25.001494853369163,5.888786514060057e-138,-1.9438123473792657,-1.6612013643110317,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_swell)[T.Unknown],0.5753230182575997,0.024764849409353983,23.231436167760148,2.1916852305401163e-119,0.5267848053327079,0.6238612311824915,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_swell)[T.Yes],-0.7280323734122511,0.029939472300285014,-24.316807127068852,1.3019517296177223e-130,-0.7867126608369444,-0.6693520859875579,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_ice)[T.Unknown],0.575323018288312,0.024764849407671746,23.23143617057838,2.191685086782029e-119,0.5267848053667172,0.6238612312099068,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_ice)[T.Yes],-2.42977958924555,0.1143945082655009,-21.240351709945877,4.048475602540511e-100,-2.6539887054751015,-2.2055704730159986,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_other)[T.Unknown],0.2174803004009993,0.07912399988193765,2.7486009393547546,0.005985020364011896,0.06240011031965004,0.37256049048234857,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(ent_restr_other)[T.Yes],1.8804494885096008,0.056790335688811484,33.112138988114424,1.987637675380819e-240,1.7691424758895906,1.991756501129611,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(overhead_limits)[T.Unknown],-0.794823439950559,0.1411112022825847,-5.6326034155592515,1.775093354096832e-08,-1.0713963142395713,-0.5182505656615468,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(overhead_limits)[T.Yes],1.3561714382548438,0.12845387155835145,10.557653278973296,4.6822089610470765e-26,1.104406476325741,1.6079364001839465,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(good_holding_ground)[T.Unknown],0.2744380787768096,0.09197234044550746,2.983919702896013,0.00284581443687751,0.0941756039297584,0.45470055362386075,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(good_holding_ground)[T.Yes],0.8833830638555087,0.0646367122088574,13.666893529501884,1.600846989695102e-42,0.7566974358470677,1.0100686918639497,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(turning_area)[T.Yes],-0.3290393819667633,0.10239643155135827,-3.2133871950579573,0.0013117931590708556,-0.5297326999528463,-0.12834606398068024,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(eta_message)[T.Unknown],1.0654606045502946,0.15349702282013894,6.941246057904031,3.886563725346446e-12,0.7646119680886995,1.3663092410118898,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(eta_message)[T.Yes],2.252653377505308,0.04935783373736324,45.639226986578194,0.0,2.15591380102516,2.349392953985456,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(quarantine_pratique)[T.Yes],-1.2690820923970247,0.1919904377455904,-6.610131771659929,3.8397808080355335e-11,-1.6453764357544614,-0.8927877490395881,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(quarantine_sanitation)[T.Yes],-0.24098304191056918,0.017983760441788454,-13.40003625440886,6.043362652959403e-41,-0.27623056468307067,-0.20573551913806767,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(quarantine_other)[T.Yes],-0.6653589148937806,0.19448001834154252,-3.4212199308069198,0.0006234089676131941,-1.0465327465558931,-0.28418508323166813,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(first_port_of_entry)[T.Unknown],-1.4709586271328807,0.12107980704157062,-12.148670063769204,5.830632795038588e-34,-1.7082706881894183,-1.2336465660763432,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(first_port_of_entry)[T.Yes],0.1774863274041243,0.1182784894572579,1.500579929778882,0.13346424564471213,-0.054335252077901686,0.40930790688615026,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(us_representative)[T.Unknown],2.5875322939843066,0.0973820282792123,26.570942705828354,1.4713351652988476e-155,2.3966670258155895,2.7783975621530237,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(us_representative)[T.Yes],-0.2438575646411838,0.04463484356126501,-5.463390149591746,4.671263802494103e-08,-0.33134025047684273,-0.15637487880552486,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(pilotage_compulsory)[T.Unknown],0.5114695345449602,0.08913665700124439,5.738038106340693,9.577956871739903e-09,0.3367648971202212,0.6861741719696993,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(pilotage_compulsory)[T.Yes],0.7303099773570745,0.09910380565836965,7.369141603649378,1.7173017833950238e-13,0.5360700875358131,0.9245498671783359,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(pilotage_available)[T.Yes],0.12729935789137592,0.10939127292220745,1.1637067061273128,0.24454289080190927,-0.08710359725914232,0.34170231304189413,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(pilotage_local_assist)[T.Yes],-0.48896325120023754,0.037047480383348486,-13.198286257005726,8.97537539356697e-40,-0.5615749784695547,-0.41635152393092034,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(pilotage_advisable)[T.Yes],-1.0098961337175276,0.10092698952746997,-10.00620486597054,1.43138539848715e-23,-1.20770939825942,-0.8120828691756352,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(tugs_salvage)[T.Unknown],0.9677311769053707,0.060503122822030166,15.994731044742108,1.390575443308114e-57,0.8491472352219882,1.0863151185887532,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(tugs_salvage)[T.Yes],0.992877049867376,0.09142700252823259,10.859779085076932,1.7918214738247146e-27,0.8136834176975877,1.1720706820371642,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(tugs_assistance)[T.Unknown],1.3463873709854681,0.05517284002103844,24.403082575993285,1.5860624923885326e-131,1.2382505916194426,1.4545241503514936,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(tugs_assistance)[T.Yes],2.4624548968934805,0.14797947228850344,16.640516815012248,3.54544860759297e-62,2.1724204607567708,2.7524893330301903,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_telephone)[T.Unknown],1.1139455828024367,0.0755874226469271,14.737181713494007,3.7198731287121585e-49,0.9657969567302523,1.262094208874621,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_telephone)[T.Yes],1.1600767690218365,0.17350630395475897,6.686078503086099,2.292300924135943e-11,0.8200106621798494,1.5001428758638236,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_telefax)[T.Unknown],0.6620035267764542,0.06854069734167803,9.658546709502254,4.522336683174553e-22,0.527666228511505,0.7963408250414035,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_telefax)[T.Yes],1.4169922783976208,0.1812689655554263,7.817070473458125,5.406683765482011e-15,1.0617116343941535,1.772272922401088,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_radio)[T.Yes],-2.6793645664871004,0.08001386235037507,-33.48625460366295,7.640728635490768e-246,-2.836188854957781,-2.52254027801642,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_radiotelephone)[T.Yes],-1.4822671360357047,0.06230653174664429,-23.78991567149036,4.247287281243401e-125,-1.604385694260729,-1.3601485778106803,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_airport)[T.Unknown],1.7727358513373395,0.1085518898632092,16.330769124068116,5.962787247929698e-60,1.5599780567516908,1.9854936459229882,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_airport)[T.Yes],0.3062599539261426,0.027951921445717825,10.95666909771818,6.172974724205234e-28,0.2514751945938429,0.3610447132584423,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(comm_rail)[T.Yes],2.7007025021904534,0.08490743435323225,31.807609342604557,5.0804595302893047e-222,2.5342869888384194,2.8671180155424874,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(fac_wharves)[T.Yes],0.7634082829182336,0.08188145462150302,9.323335625229033,1.1273905531716758e-20,0.6029235808583369,0.9238929849781303,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(fac_anchorage)[T.Yes],1.5636545961386594,0.08352003068803272,18.721911178161356,3.281627022479627e-78,1.3999583440024352,1.7273508482748836,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(fac_med_mooring)[T.Yes],2.2847153293113145,0.1390605105332087,16.42964865115828,1.1733681348523004e-60,2.0121617369944724,2.5572689216281566,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(medical_facilities)[T.Yes],0.5477637699500388,0.0513553634384765,10.666145330784339,1.465818171942733e-26,0.44710910719765984,0.6484184327024178,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(garbage_disposal)[T.Unknown],0.2751006224800937,0.05455574307277806,5.042560269284683,4.593440089316147e-07,0.16817333090762815,0.38202791405255926,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(garbage_disposal)[T.Yes],1.1574992569805007,0.0532742197442614,21.7271930501654,1.1353347758711655e-104,1.0530837049772757,1.2619148089837258,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(dirty_ballast_disposal)[T.Unknown],2.0564696029622755,0.08214873660938017,25.033490323056984,2.641451710497847e-138,1.8954610378324235,2.2174781680921276,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(dirty_ballast_disposal)[T.Yes],0.056302264291615695,0.05056036807173098,1.113565158618675,0.2654657804700782,-0.042794236174065886,0.15539876475729728,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(degaussing)[T.Yes],-0.6544967112657667,0.17038332995188535,-3.8413189333169533,0.00012237498908187504,-0.9884419015374666,-0.32055152099406675,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(cranes_fixed)[T.Yes],-0.008892788654807027,0.09252053905784709,-0.09611691355631795,0.9234277184250568,-0.1902297130384187,0.17244413572880465,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(cranes_mobile)[T.Yes],0.6950146208490801,0.043699274444540255,15.904488797202776,5.898279140613665e-57,0.6093656167872495,0.7806636249109106,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(cranes_floating)[T.Yes],0.49273803491021584,0.036694176647873084,13.428235211234167,4.1314007412038917e-41,0.42081877023803393,0.5646572995823977,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(lifts_100_tons)[T.Yes],-0.5896732714905769,0.06879674656717676,-8.571237753442148,1.02378632513429e-17,-0.724512417015773,-0.45483412596538086,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(lifts_50_100_tons)[T.Yes],-0.7534584375423441,0.02194829218904254,-34.32879565538591,2.918955281026627e-258,-0.7964762997550292,-0.710440575329659,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(lifts_25_49_tons)[T.Yes],-0.2590727957641998,0.09161964091660611,-2.8276993139496436,0.004688381991403882,-0.43864399223724004,-0.07950159929115949,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(lifts_0_24_tons)[T.Yes],0.6583074903302732,0.07749067910097808,8.495311926127695,1.9740205361111835e-17,0.5064285501548056,0.8101864305057409,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(svc_longshoremen)[T.Yes],-0.033784566485150214,0.049056177400110174,-0.6886913794688442,0.4910175022071317,-0.12993290740857388,0.06236377443827347,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(svc_electricity)[T.Unknown],-1.000317586247728,0.04592442285823051,-21.781821610164286,3.4507603950148973e-105,-1.0903278010606479,-0.9103073714348082,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(svc_electricity)[T.Yes],1.7637258690922186,0.05628229260231123,31.337136202937675,1.4566384538165806e-215,1.6534146026243435,1.8740371355600938,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
C(svc_steam)[T.Unknown],-0.2514706318313488,0.06415478108434673,-3.919748888250913,8.864127878224671e-05,-0.37721169219271994,-0.1257295714699777,Model6_AllFE_log_wgt,6374,0.8980929238425833,0.895181763016266
