country,port_name,wpi_id,lat,lon,year_month,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio
Russia,Vyborg,28300.0,60.716667,28.75,2024-09,29,4191.568867348924,14.308568422677052,70.4909553527832,14.263900798503553,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2024-10,31,4455.043904174311,15.207981198988616,72.88356018066406,14.983739530616598,0.8666898712147579
Russia,Vyborg,28300.0,60.716667,28.75,2024-11,27,4371.610181271316,14.923167285464334,57.94071578979492,14.219776411709049,0.8509687898828169
Russia,Vyborg,28300.0,60.716667,28.75,2024-12,31,7801.740457724441,26.632447345645687,108.09575271606445,24.16905606335977,0.8443090845805776
Russia,Tuapse,44230.0,44.1,39.066667,2016-01,31,3843.6711406143863,19.270120536670436,160.1566925048828,27.390239964075604,0.8501089324618737
Russia,Tuapse,44230.0,44.1,39.066667,2016-02,29,2712.4450747092556,13.598755363444155,110.53221130371094,16.286459812388223,0.8428188369364841
Russia,Tuapse,44230.0,44.1,39.066667,2016-03,31,3133.149867559647,15.707945190565045,143.74598693847656,22.279727638951442,0.8478129713423832
Russia,Tuapse,44230.0,44.1,39.066667,2016-04,30,3221.2872182764268,16.14981893833413,161.71072387695312,23.932498483695056,0.8524048935813643
Russia,Tuapse,44230.0,44.1,39.066667,2016-05,31,3112.706506096148,15.605453061253124,143.4657440185547,21.918029359795742,0.8444109267638681
Russia,Tuapse,44230.0,44.1,39.066667,2016-06,30,2902.5093083264783,14.551636231115975,149.11483764648438,20.457050143203347,0.8524048935813643
Russia,Tuapse,44230.0,44.1,39.066667,2016-07,31,2946.2834696101204,14.771096568243724,120.70251846313477,20.024177448347768,0.8515501927266635
Russia,Tuapse,44230.0,44.1,39.066667,2016-08,31,2969.8864149590336,14.889429168836942,139.68157958984375,20.026956395159758,0.8524048935813643
Russia,Tuapse,44230.0,44.1,39.066667,2016-09,30,3030.5893141773395,15.193761184264032,117.22016143798828,20.622971946305327,0.8524048935813643
Russia,Tuapse,44230.0,44.1,39.066667,2016-10,31,2810.370955100187,14.089703587097647,109.32321166992188,19.249897122073023,0.8509636333165745
Russia,Tuapse,44230.0,44.1,39.066667,2016-11,30,2824.641924461372,14.161250628898213,108.5148696899414,20.395154873119044,0.8455170102228927
