country,port_name,wpi_id,lat,lon,year_month,n_images,sar_diff_median,sar_diff_mean,vh_median_mean,vh_max_mean,n_ntl_images,ntl_sum,ntl_mean,ntl_max,ntl_std,lit_area_ratio,region,tidal_range_m,entrance_width_m,channel_depth_m,anchorage_depth_m,cargo_pier_depth_m,oil_terminal_depth_m,lng_terminal_depth_m,max_vessel_length_m,max_vessel_beam_m,max_vessel_draft_m,offshore_max_vessel_length_m,offshore_max_vessel_beam_m,offshore_max_vessel_draft_m,harbor_size,harbor_type,harbor_use,shelter_afforded,ent_restr_tide,ent_restr_swell,ent_restr_ice,ent_restr_other,overhead_limits,underkeel_mgmt,good_holding_ground,turning_area,traffic_sep_scheme,vessel_traffic_svc,navarea,search_rescue,port_security,eta_message,quarantine_pratique,quarantine_sanitation,quarantine_other,first_port_of_entry,us_representative,pilotage_compulsory,pilotage_available,pilotage_local_assist,pilotage_advisable,tugs_salvage,tugs_assistance,comm_telephone,comm_telefax,comm_radio,comm_radiotelephone,comm_airport,comm_rail,fac_wharves,fac_anchorage,fac_dangerous_cargo,fac_med_mooring,fac_beach_mooring,fac_ice_mooring,fac_roro,fac_solid_bulk,fac_liquid_bulk,fac_container,fac_breakbulk,fac_oil_terminal,fac_lng_terminal,fac_other,medical_facilities,garbage_disposal,chemical_tank_disposal,dirty_ballast_disposal,degaussing,cranes_fixed,cranes_mobile,cranes_floating,cranes_container,lifts_100_tons,lifts_50_100_tons,lifts_25_49_tons,lifts_0_24_tons,svc_longshoremen,svc_electricity,svc_steam,svc_nav_equip,svc_electrical_repair,svc_ice_breaking,svc_diving,sup_provisions,sup_potable_water,sup_fuel_oil,sup_diesel_oil,sup_aviation_fuel,sup_deck,sup_engine,repairs,dry_dock
Russia,De Kastri,60810.0,51.466667,140.783333,2023-08,3,1313.8366329007004,1313.8366329007004,3.10463150336256,2.8759019716130645,31,219.861239992199,0.956326075872251,12.951114654541016,1.39480481719584,0.504102564102564,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2023-09,2,1058.4269707607418,1058.4269707607418,3.200320842213916,2.738299085570551,30,242.4532208364384,1.054593966964465,19.52981376647949,1.7856068905448277,0.4713122171945701,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2023-10,3,1252.165691077495,1252.165691077495,2.615829139200625,2.959187791861309,31,229.03349571407355,0.9962224547051384,18.066161155700684,1.877320822617679,0.4090799396681749,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2023-11,2,1205.512938782815,1205.512938782815,2.479961772372577,2.5006837932951487,30,693.4579730548844,3.016320394524443,133.41996002197266,11.139406729017272,0.7695475113122174,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2023-12,3,1145.4740153327216,1145.4740153327216,2.849622516416165,3.4894014150791115,31,717.0534613426885,3.118953222044955,77.7160873413086,8.148226844649574,0.7323831070889896,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-01,2,843.0297128518903,843.0297128518903,2.2706165348736524,2.813200498007679,31,769.2316935020336,3.3459118438041537,112.20832061767578,8.935440600356133,0.7155656108597287,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-02,3,1019.427800118213,1019.427800118213,3.751899117513444,3.8626601579171695,29,859.3594515124668,3.737938765640579,143.64865112304688,13.13127237957388,0.7309653092006035,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-03,2,957.303054606589,957.303054606589,2.981464095009796,2.890194906827932,31,788.3695029808611,3.4291551942024645,122.81694793701172,12.361058345265256,0.6266515837104074,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-04,3,1104.395193282285,1104.395193282285,4.440366031626793,4.113847638467054,30,374.52508390639343,1.6290643308508366,25.81440258026123,2.542147467871703,0.8551583710407243,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-05,1,,,2.876268036328637,2.876268036328637,29,186.10484941028824,0.8094965731279059,9.328860759735107,1.3695627852076788,0.2674660633484163,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-06,1,,,2.4857929766544027,2.4857929766544027,27,226.64400196242795,0.9858289211158908,9.468092441558838,1.7574307637022193,0.3328657616892911,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-07,1,,,2.934049882875385,2.934049882875385,21,267.3389610819748,1.1653635179989663,14.297383308410645,1.8536581648686103,0.3899311075781664,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-08,2,1437.92677042923,1437.92677042923,2.923257753116936,2.586741074795305,31,235.4320939448352,1.0240543105489628,15.486955642700195,1.5826894368949609,0.4135897435897436,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-09,3,1313.408213536502,1313.408213536502,2.895603765262967,3.6411060771777146,29,277.3043535969714,1.2061852480550563,17.623570442199707,2.101503455797918,0.3860030165912519,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-10,2,1317.6210525660422,1317.6210525660422,2.9356987771278487,3.3645558264427677,31,296.17980822383186,1.2882874387561123,20.224573135375977,2.3443840676508128,0.4498190045248869,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-11,3,970.8491975482244,970.8491975482244,2.836977207632493,3.6753807691884544,27,596.582833206668,2.594944519704909,45.72416114807129,5.157480914009133,0.629079939668175,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,De Kastri,60810.0,51.466667,140.783333,2024-12,2,896.9932461885941,896.9932461885941,1.3967038099231668,2.7701770730969355,31,968.4296374857428,4.21235919076954,111.0689697265625,11.132996788965167,0.8423076923076926,Russia -- 60530,1.9,50.0,6.7,9.4,8.0,22.0,0.0,150.0,25.0,7.1,247.2,0.0,0.0,Medium,Coastal (Natural),Cargo,Poor,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Korsakov,60920.0,46.616667,142.766667,2016-01,0,,,,,31,3691.104130832237,17.516498927349918,157.44357299804688,27.75694111765303,0.7104548702071922,Sakhalin -- 60840,1.0,0.0,14.0,9.4,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Korsakov,60920.0,46.616667,142.766667,2016-02,0,,,,,29,3919.679303806856,18.66723110844816,181.37142944335935,30.387971766945007,0.7983353341336534,Sakhalin -- 60840,1.0,0.0,14.0,9.4,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Korsakov,60920.0,46.616667,142.766667,2016-03,0,,,,,31,2097.3387439266144,9.953127995334176,93.25513458251952,15.107672591727152,0.7340319123600858,Sakhalin -- 60840,1.0,0.0,14.0,9.4,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Korsakov,60920.0,46.616667,142.766667,2016-04,0,,,,,30,1189.1683802717312,5.643315907419724,57.94501876831055,9.564051167955563,0.5031039136302295,Sakhalin -- 60840,1.0,0.0,14.0,9.4,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Korsakov,60920.0,46.616667,142.766667,2016-05,0,,,,,31,1325.7083197661473,6.291279665395607,56.46811294555664,9.73464395774208,0.6893863618321823,Sakhalin -- 60840,1.0,0.0,14.0,9.4,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Korsakov,60920.0,46.616667,142.766667,2016-06,1,,,2.454592622668425,2.454592622668425,30,1345.4734711053136,6.385077141695295,61.72707939147949,11.033522950803825,0.5264586806382473,Sakhalin -- 60840,1.0,0.0,14.0,9.4,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
Russia,Korsakov,60920.0,46.616667,142.766667,2016-07,0,,,,,31,1192.578672174036,5.659499784203282,59.068355560302734,8.904387144571462,0.6003492895133764,Sakhalin -- 60840,1.0,0.0,14.0,9.4,7.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small,Coastal (Breakwater),Unknown,Poor,No,Yes,Yes,Unknown,No,Unknown,Yes,Unknown,Unknown,Unknown,XIII,Unknown,Unknown,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Unknown,Yes,Unknown,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Unknown,Unknown,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Unknown,Unknown,Yes,Unknown,Yes,Yes,Yes,Unknown,Unknown,Yes,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Yes,Yes,Yes,Unknown,Unknown,Unknown,Unknown,Limited,Unknown
